etf_code,etf_name,track_code,track_name,sw_code_keyword,sw_name,match_status,match_evidence,dominant_weight,sw_code,sw_code_holdings,source,agreement
159256.SZ,创业板软件ETF华夏,399264.SZ,创业软件,801750.SI,计算机,matched,801750.SI:软件,0.7754713439838017,801750.SI,801750.SI,holdings,True
159671.SZ,稀有金属ETF工银,930632.CSI,CS稀金属,801050.SI,有色金属,matched,801050.SI:稀有金属,0.7802348700845897,801050.SI,801050.SI,holdings,True
159141.SZ,科创创业人工智能ETF永赢,932456.CSI,科创创业AI,801750.SI,计算机,matched,801750.SI:人工智能,0.4688594191219693,801750.SI,801080.SI,keyword,False
515260.SH,电子ETF华宝,931461.CSI,电子50,801080.SI,电子,matched,801080.SI:电子,0.8897452242454807,801080.SI,801080.SI,holdings,True
588930.SH,科创人工智能ETF银华,950180.CSI,科创AI,,,non-industry:broad,科创AI,,,,keyword,False
513030.SH,德国ETF华安,GDAXI.GI,德国DAX,,,non-industry:overseas,德国,,,,keyword,False
513950.SH,恒生红利ETF富国,HSHYLV.HI,恒生港股通高股息低波动,,,non-industry:broad,红利,,,,keyword,False
159142.SZ,科创创业人工智能ETF景顺,932456.CSI,科创创业AI,801750.SI,计算机,matched,801750.SI:人工智能,0.4659298900618101,801750.SI,801080.SI,keyword,False
159152.SZ,港股通科技ETF平安,HSSCITI.HI,恒生港股通科技主题,,,non-industry:overseas,港股,,,,keyword,False
513290.SH,纳指生物科技ETF汇添富,NBI.GI,纳斯达克生物技术,,,non-industry:overseas,纳斯达克,,,,keyword,False
520550.SH,港股红利低波ETF招商,HSHYLV.HI,恒生港股通高股息低波动,,,non-industry:broad,红利,,,,keyword,False
563860.SH,中证A500ETF海富通,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
159209.SZ,红利质量ETF招商,932315.CSI,中证红利质量,,,non-industry:broad,中证红利,,,,keyword,False
159125.SZ,港股通科技ETF招商,987008.CNI,港股通科技,,,non-industry:overseas,港股,,,,keyword,False
159552.SZ,中证2000增强ETF招商,932000.CSI,中证2000,,,non-industry:broad,中证2000,,,,keyword,False
561160.SH,电池ETF富国,931719.CSI,CS电池,801730.SI,电力设备,matched,801730.SI:电池,0.8275220333964012,801730.SI,801730.SI,holdings,True
159268.SZ,港股通消费ETF汇添富,987024.CNI,港股通消费,,,non-industry:overseas,港股,,,,keyword,False
589100.SH,科创芯片ETF国泰,000685.SH,科创芯片,801080.SI,电子,matched,801080.SI:芯片,0.9624189029661856,801080.SI,801080.SI,holdings,True
159745.SZ,建材ETF国泰,931009.CSI,建筑材料,801710.SI,建筑材料,matched,801710.SI:建筑材料,0.9048897823456593,801710.SI,801710.SI,holdings,True
516120.SH,化工ETF富国,000813.CSI,细分化工,801030.SI,基础化工,matched,801030.SI:化工,0.6941119115094283,801030.SI,801030.SI,holdings,True
159350.SZ,深证50ETF富国,399850.SZ,深证50,,,non-industry:broad,深证50,,,,keyword,False
159360.SZ,A500ETF天弘,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
159582.SZ,半导体ETF博时,931865.CSI,中证半导,801080.SI,电子,matched,801080.SI:中证半导,0.9990920382311961,801080.SI,801080.SI,holdings,True
159625.SZ,绿色电力ETF嘉实,399438.SZ,绿色电力,801160.SI,公用事业,matched,801160.SI:电力,0.9722979741458054,801160.SI,801160.SI,holdings,True
159158.SZ,电力ETF景顺,h30199.CSI,电力指数,801160.SI,公用事业,matched,801160.SI:电力,,801160.SI,,keyword,False
515700.SH,新能源车ETF平安,930997.CSI,新能源车,801880.SI,汽车,matched,801880.SI:新能源车,0.4875945016327639,801880.SI,801730.SI,keyword,False
513220.SH,中概互联ETF招商,930796.CSI,全球中国互联网,,,non-industry:overseas,中概,,,,keyword,False
159938.SZ,医药ETF广发,000991.SH,全指医药,801150.SI,医药生物,matched,801150.SI:医药,0.9664640391683431,801150.SI,801150.SI,holdings,True
159205.SZ,创业板ETF东财,399006.SZ,创业板指,,,non-industry:broad,创业板指,,,,keyword,False
159905.SZ,红利ETF工银,399324.SZ,深证红利,,,non-industry:broad,红利,,,,keyword,False
159655.SZ,标普500ETF华夏,SPX.GI,标普500,,,non-industry:overseas,标普,,,,keyword,False
159731.SZ,石化ETF华夏,h11057.CSI,石化产业,801030.SI,基础化工,matched,801030.SI:石化产业,0.5924249548185234,801030.SI,801030.SI,holdings,True
159105.SZ,恒生生物科技ETF易方达,HSBIO.HI,恒生生物科技,,,non-industry:overseas,恒生,,,,keyword,False
516860.SH,金融科技ETF博时,930986.CSI,金融科技,801790.SI,计算机,matched,801790.SI:金融科技,0.826112390244429,801750.SI,801750.SI,holdings,False
562820.SH,集成电路ETF嘉实,932087.CSI,集成电路,801080.SI,电子,matched,801080.SI:集成电路,0.9565692956983097,801080.SI,801080.SI,holdings,True
516920.SH,芯片ETF汇添富,h30007.CSI,芯片产业,801080.SI,电子,matched,801080.SI:芯片,0.9814124657771672,801080.SI,801080.SI,holdings,True
560050.SH,中国A50ETF汇添富,746059.MI,MSCI中国A50互联互通,,,non-industry:broad,MSCI,,,,keyword,False
159692.SZ,证券ETF东财,931412.CSI,证券公司30,801790.SI,非银金融,matched,801790.SI:证券公司,0.9991455012764675,801790.SI,801790.SI,holdings,True
560530.SH,中证A500ETF摩根,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
516010.SH,游戏ETF国泰,930901.CSI,动漫游戏,801760.SI,传媒,matched,801760.SI:游戏,0.9639008579882096,801760.SI,801760.SI,holdings,True
588870.SH,科创50ETF汇添富,000688.SH,科创50,,,non-industry:broad,科创50,,,,keyword,False
588940.SH,科创50ETF富国,000688.SH,科创50,,,non-industry:broad,科创50,,,,keyword,False
159834.SZ,金ETF南方,SHAU.SGE,上海金,,,non-industry:commodity,上海金,,,,keyword,False
588470.SH,N科创创业人工智能ETF华安,932456.CSI,科创创业AI,801750.SI,计算机,matched,801750.SI:人工智能,,801750.SI,,keyword,False
513890.SH,恒生科技ETF摩根,HSTECH.HI,恒生科技,,,non-industry:overseas,恒生,,,,keyword,False
159601.SZ,A50ETF华夏,746059.MI,MSCI中国A50互联互通,,,non-industry:broad,MSCI,,,,keyword,False
159140.SZ,科创创业人工智能ETF易方达,932456.CSI,科创创业AI,801750.SI,计算机,matched,801750.SI:人工智能,,801750.SI,,keyword,False
512820.SH,银行ETF汇添富,399986.SZ,中证银行,801780.SI,银行,matched,801780.SI:银行,1.0,801780.SI,801780.SI,holdings,True
513730.SH,东南亚科技ETF华泰柏瑞,ASIATECP.SG,新交所泛东南亚科技指数,,,non-industry:overseas,东南亚,,,,keyword,False
159665.SZ,半导体龙头ETF工银,980017.CNI,国证芯片(CNI),801080.SI,电子,matched,801080.SI:国证芯片,0.9623593296373331,801080.SI,801080.SI,holdings,True
159243.SZ,创业板人工智能ETF招商,970070.CNI,创业板人工智能,801750.SI,计算机,matched,801750.SI:人工智能,,801750.SI,,keyword,False
159358.SZ,中证A500ETF大成,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
159207.SZ,高股息ETF广发,932305.CSI,智选高股息,,,non-industry:broad,高股息,,,,keyword,False
159213.SZ,机器人ETF汇添富,h30590.CSI,机器人,801890.SI,机械设备,matched,801890.SI:机器人,0.5172069414076067,801890.SI,801890.SI,holdings,True
560710.SH,船舶ETF富国,932420.CSI,智选船舶产业,801740.SI,国防军工,matched,801740.SI:智选船舶产业,,801740.SI,,keyword,False
512680.SH,军工ETF广发,399967.SZ,中证军工,801740.SI,国防军工,matched,801740.SI:军工,0.8033421266158068,801740.SI,801740.SI,holdings,True
520720.SH,港股汽车ETF国泰,931239.CSI,港股通汽车,,,non-industry:overseas,港股,,,,keyword,False
588460.SH,科创50增强ETF鹏华,000688.SH,科创50,,,non-industry:broad,科创50,,,,keyword,False
159825.SZ,农业ETF富国,000949.CSI,中证农业,801010.SI,农林牧渔,matched,801010.SI:农业,0.6928871391979577,801010.SI,801010.SI,holdings,True
159309.SZ,油气ETF汇添富,931248.CSI,油气资源,801960.SI,石油石化,matched,801960.SI:油气,0.6158281431571176,801960.SI,801960.SI,holdings,True
159568.SZ,港股互联网ETF博时,931637.CSI,港股通互联网,,,non-industry:overseas,港股,,,,keyword,False
159707.SZ,地产ETF华宝,399965.SZ,800地产,801180.SI,房地产,matched,801180.SI:地产,0.9988549776791598,801180.SI,801180.SI,holdings,True
159373.SZ,创业板50ETF嘉实,399673.SZ,创业板50,,,non-industry:broad,创业板50,,,,keyword,False
159807.SZ,科技ETF易方达,931380.CSI,科技50,,,non-industry:broad,科技50,,,,keyword,False
159880.SZ,有色ETF鹏华,399395.SZ,国证有色,801050.SI,有色金属,matched,801050.SI:有色,0.9599901093146413,801050.SI,801050.SI,holdings,True
159222.SZ,自由现金流ETF易方达,980092.CNI,自由现金流,,,non-industry:broad,自由现金流,,,,keyword,False
516090.SH,新能源ETF易方达,399808.SZ,中证新能,801730.SI,电力设备,matched,801730.SI:新能源,0.7460705799207652,801730.SI,801730.SI,holdings,True
520690.SH,港股创新药ETF博时,HSSCPB.HI,恒生港股通创新药精选,,,non-industry:overseas,港股,,,,keyword,False
516080.SH,创新药ETF易方达,931152.CSI,CS创新药,801150.SI,医药生物,matched,801150.SI:创新药,0.9981784015517451,801150.SI,801150.SI,holdings,True
518890.SH,上海金ETF中银,SHAU.SGE,上海金,,,non-industry:commodity,上海金,,,,keyword,False
561360.SH,石油ETF国泰,h30198.CSI,油气产业,801960.SI,石油石化,matched,801960.SI:石油,0.633378421400917,801960.SI,801960.SI,holdings,True
159697.SZ,石油ETF鹏华,399439.SZ,国证油气,801960.SI,石油石化,matched,801960.SI:石油,0.6146794664738497,801960.SI,801960.SI,holdings,True
159638.SZ,高端装备ETF嘉实,931521.CSI,高装细分50,801890.SI,国防军工,matched,801890.SI:高装细分50,0.8522073260916182,801740.SI,801740.SI,holdings,False
513560.SH,香港科技ETF兴银,931573.CSI,港股通科技,,,non-industry:overseas,港股,,,,keyword,False
159650.SZ,国开债ETF博时,CBA11901.CS,中债-0-3年国开行债券财富(总值)指数,,,non-industry:bond,债,,,,keyword,False
516570.SH,化工行业ETF易方达,h11057.CSI,石化产业,801030.SI,基础化工,matched,801030.SI:石化产业,0.5922395227822707,801030.SI,801030.SI,holdings,True
159339.SZ,A500ETF银华,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
159751.SZ,港股通科技ETF鹏华,931573.CSI,港股通科技,,,non-industry:overseas,港股,,,,keyword,False
159750.SZ,港股科技50ETF招商,931574CNY00.CSI,港股科技CNY,,,non-industry:broad,科技50,,,,keyword,False
159929.SZ,医药ETF汇添富,000933.SH,800医卫,801150.SI,医药生物,matched,801150.SI:医药,0.9634390576235438,801150.SI,801150.SI,holdings,True
159747.SZ,香港科技ETF南方,931574CNY00.CSI,港股科技CNY,,,non-industry:overseas,港股,,,,keyword,False
516880.SH,光伏ETF银华,931151.CSI,光伏产业,801730.SI,电力设备,matched,801730.SI:光伏,0.7818782536691852,801730.SI,801730.SI,holdings,True
563380.SH,航空航天ETF华泰柏瑞,932088.CSI,全指航空,801740.SI,国防军工,matched,801740.SI:航天,0.9649424929494551,801740.SI,801740.SI,holdings,True
512940.SH,有色ETF华安,931892.CSI,有色矿业,801050.SI,有色金属,matched,801050.SI:有色矿业,,801050.SI,,keyword,False
159615.SZ,恒生生物科技ETF南方,HSBIO.HI,恒生生物科技,,,non-industry:overseas,恒生,,,,keyword,False
513700.SH,港股通医药ETF鹏华,930965.CSI,港股通医药C,,,non-industry:overseas,港股,,,,keyword,False
159628.SZ,国证2000ETF万家,399303.SZ,国证2000,,,non-industry:broad,国证2000,,,,keyword,False
515370.SH,光伏ETF华夏,931151.CSI,光伏产业,801730.SI,电力设备,matched,801730.SI:光伏,0.7806165983940813,801730.SI,801730.SI,holdings,True
159887.SZ,银行ETF富国,h30022.CSI,800银行,801780.SI,银行,matched,801780.SI:银行,0.9995945550234128,801780.SI,801780.SI,holdings,True
560460.SH,电力ETF平安,h30199.CSI,电力指数,801160.SI,公用事业,matched,801160.SI:电力,,801160.SI,,keyword,False
561580.SH,央企红利ETF华泰柏瑞,000825.CSI,中证央企红利,,,non-industry:broad,红利,,,,keyword,False
512020.SH,A500ETF鹏华,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
510230.SH,金融ETF国泰,000018.SH,180金融,,,non-industry:broad,180金融,,,,keyword,False
159698.SZ,粮食ETF鹏华,399365.SZ,国证粮食,801010.SI,农林牧渔,matched,801010.SI:国证粮食,0.6610162799398216,801010.SI,801010.SI,holdings,True
520840.SH,港股通恒生科技ETF华安,HSSCITI.HI,恒生港股通科技主题,,,non-industry:overseas,港股,,,,keyword,False
159622.SZ,创新药ETF东财,931409.CSI,SHS创新药,801150.SI,医药生物,matched,801150.SI:创新药,0.5233692286240286,801150.SI,801150.SI,holdings,True
515010.SH,证券ETF华夏,399975.SZ,证券公司,801790.SI,非银金融,matched,801790.SI:证券公司,1.0,801790.SI,801790.SI,holdings,True
513800.SH,日本东证指数ETF南方,TPX.GI,东证指数,,,non-industry:overseas,日本,,,,keyword,False
588770.SH,科创信息ETF摩根,000682.SH,科创信息,,,non-industry:broad,科创信息,,,,keyword,False
563390.SH,全指现金流ETF华泰柏瑞,932365.CSI,中证现金流,,,non-industry:broad,中证现金流,,,,keyword,False
159830.SZ,金ETF天弘,SHAU.SGE,上海金,,,non-industry:commodity,上海金,,,,keyword,False
588240.SH,科创200ETF鹏华,000699.SH,科创200,,,non-industry:broad,科创200,,,,keyword,False
589630.SH,科创综指ETF国泰,000680.SH,科创综指,,,non-industry:broad,科创综指,,,,keyword,False
588150.SH,科创50ETF南方,000688.SH,科创50,,,non-industry:broad,科创50,,,,keyword,False
515310.SH,沪深300ETF汇添富,000300.SH,沪深300,,,non-industry:broad,沪深300,,,,keyword,False
159908.SZ,创业板ETF博时,399006.SZ,创业板指,,,non-industry:broad,创业板指,,,,keyword,False
159871.SZ,有色ETF银华,930708.CSI,中证有色,801050.SI,有色金属,matched,801050.SI:有色,0.9522330665709577,801050.SI,801050.SI,holdings,True
159695.SZ,通信ETF嘉实,399389.SZ,国证通信,801770.SI,通信,matched,801770.SI:通信,0.8464818501354168,801770.SI,801770.SI,holdings,True
588960.SH,科创新能源ETF富国,000692.SH,科创新能,801730.SI,电力设备,matched,801730.SI:新能源,0.9376311608079002,801730.SI,801730.SI,holdings,True
513280.SH,恒生生物科技ETF汇添富,HSBIO.HI,恒生生物科技,,,non-industry:overseas,恒生,,,,keyword,False
159526.SZ,机器人ETF嘉实,h30590.CSI,机器人,801890.SI,机械设备,matched,801890.SI:机器人,0.5151890020342001,801890.SI,801890.SI,holdings,True
588920.SH,科创芯片ETF鹏华,000685.SH,科创芯片,801080.SI,电子,matched,801080.SI:芯片,0.9627089432040106,801080.SI,801080.SI,holdings,True
560510.SH,中证A500ETF泰康,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
159590.SZ,软件ETF汇添富,h30202.CSI,软件指数,801750.SI,计算机,matched,801750.SI:软件,0.986192339170145,801750.SI,801750.SI,holdings,True
562510.SH,旅游ETF华夏,930633.CSI,中证旅游,801210.SI,社会服务,matched,801210.SI:旅游,0.39325410258573995,801210.SI,801210.SI,keyword,True
159221.SZ,现金流ETF嘉实,980092.CNI,自由现金流,,,non-industry:broad,自由现金流,,,,keyword,False
159366.SZ,港股医疗ETF永赢,932069.CSI,港股通医疗主题,,,non-industry:overseas,港股,,,,keyword,False
159837.SZ,生物科技ETF易方达,930743.CSI,中证生科,801150.SI,医药生物,matched,801150.SI:生物,0.9915046148746854,801150.SI,801150.SI,holdings,True
159699.SZ,恒生消费ETF广发,HSCGSI.HI,恒生消费,,,non-industry:overseas,恒生,,,,keyword,False
516110.SH,汽车ETF国泰,h30015.CSI,中证800汽车,,,non-industry:broad,中证800,,,,keyword,False
159146.SZ,电力ETF华宝,h30199.CSI,电力指数,801160.SI,公用事业,matched,801160.SI:电力,,801160.SI,,keyword,False
589960.SH,科创新能源ETF易方达,000692.SH,科创新能,801730.SI,电力设备,matched,801730.SI:新能源,0.9369513760040561,801730.SI,801730.SI,holdings,True
159107.SZ,创业板软件ETF富国,399264.SZ,创业软件,801750.SI,计算机,matched,801750.SI:软件,0.7752519429052052,801750.SI,801750.SI,holdings,True
589660.SH,科创综指ETF南方,000680.SH,科创综指,,,non-industry:broad,科创综指,,,,keyword,False
562930.SH,软件ETF易方达,930601.CSI,中证软件,801750.SI,计算机,matched,801750.SI:软件,0.9606998376968598,801750.SI,801750.SI,holdings,True
511700.SH,货币ETF平安,,,,,no-track-info,,,,,keyword,False
512220.SH,TMTETF景顺,h30318.CSI,科技传媒通信150,,,non-industry:broad,科技传媒通信,,,,keyword,False
562660.SH,中证2000ETF华夏,932000.CSI,中证2000,,,non-industry:broad,中证2000,,,,keyword,False
560170.SH,央企科技ETF南方,932038.CSI,央企科技引领,,,non-industry:broad,央企科技引领,,,,keyword,False
561990.SH,沪深300增强ETF招商,000300.SH,沪深300,,,non-industry:broad,沪深300,,,,keyword,False
589230.SH,科创人工智能ETF南方,950180.CSI,科创AI,,,non-industry:broad,科创AI,,,,keyword,False
159258.SZ,机器人ETF南方,h30590.CSI,机器人,801890.SI,机械设备,matched,801890.SI:机器人,0.5151927380318102,801890.SI,801890.SI,holdings,True
159906.SZ,深成长ETF大成,399326.SZ,成长40,,,non-industry:broad,成长40,,,,keyword,False
520620.SH,恒生消费ETF嘉实,HSCGSI.HI,恒生消费,,,non-industry:overseas,恒生,,,,keyword,False
515650.SH,消费50ETF富国,931139.CSI,CS消费50,,,non-industry:broad,CS消费50,,,,keyword,False
159507.SZ,通信ETF广发,399389.SZ,国证通信,801770.SI,通信,matched,801770.SI:通信,0.8470097623732908,801770.SI,801770.SI,holdings,True
512560.SH,军工ETF易方达,399967.SZ,中证军工,801740.SI,国防军工,matched,801740.SI:军工,0.8005102415692481,801740.SI,801740.SI,holdings,True
561170.SH,绿色电力ETF富国,931897.CSI,绿色电力,801160.SI,公用事业,matched,801160.SI:电力,0.9929930529203651,801160.SI,801160.SI,holdings,True
517400.SH,黄金股ETF国泰,931238.CSI,SSH黄金股票,,,non-industry:commodity,黄金,,,,keyword,False
560770.SH,机器人ETF招商,h30590.CSI,机器人,801890.SI,机械设备,matched,801890.SI:机器人,0.5155904361776966,801890.SI,801890.SI,holdings,True
516370.SH,电力ETF汇添富,h30199.CSI,电力指数,801160.SI,公用事业,matched,801160.SI:电力,,801160.SI,,keyword,False
159811.SZ,5GETF博时,931406.CSI,5G 50,801770.SI,通信,matched,801770.SI:5G,0.4660703956206139,801770.SI,801080.SI,keyword,False
560930.SH,电力ETF易方达,h30199.CSI,电力指数,801160.SI,公用事业,matched,801160.SI:电力,,801160.SI,,keyword,False
159593.SZ,中证A50ETF平安,930050.CSI,中证A50,,,non-industry:broad,中证A50,,,,keyword,False
513930.SH,恒生生物科技ETF华泰柏瑞,HSBIO.HI,恒生生物科技,,,non-industry:overseas,恒生,,,,keyword,False
513080.SH,法国ETF华安,FCHI.GI,法国CAC40,,,non-industry:overseas,法国,,,,keyword,False
512810.SH,军工ETF华宝,399967.SZ,中证军工,801740.SI,国防军工,matched,801740.SI:军工,0.800020340729087,801740.SI,801740.SI,holdings,True
159273.SZ,云计算ETF汇添富,931470.CSI,SHS云计算,801750.SI,计算机,matched,801750.SI:云计算,0.45786505619167567,801750.SI,801750.SI,keyword,True
159100.SZ,巴西ETF华夏,IBOVESPA.GI,巴西IBOVESPA指数,,,non-industry:overseas,巴西,,,,keyword,False
159396.SZ,信用债ETF博时,921128.CNI,深做市信用债,,,non-industry:bond,债,,,,keyword,False
159831.SZ,金ETF嘉实,SHAU.SGE,上海金,,,non-industry:commodity,上海金,,,,keyword,False
