,author,ticker_symbol_map_sec_type_name,org_name,ticker_symbol_map_sec_id,end_date,write_date,sec_short_name
7007,周然,印制电路板,银河证券,002938.SZ,2020-11-30,2020-10-28,鹏鼎控股
7008,孟令伟,医院,银河证券,300015.SZ,2020-11-30,2020-10-28,爱尔眼科
7009,赵腾辉,锂电池,银河证券,300438.SZ,2020-11-30,2020-10-28,鹏辉能源
7010,谢芝优,肉鸡养殖,银河证券,300761.SZ,2020-11-30,2020-10-28,立华股份
7011,李泽晗,综合乘用车,银河证券,600104.SH,2020-11-30,2020-10-28,上汽集团
7012,范想想,工程机械器件,银河证券,601100.SH,2020-11-30,2020-10-28,恒立液压
7013,王靖添,跨境物流,银河证券,603128.SH,2020-11-30,2020-10-28,华贸物流
7014,张宇,住宅开发,中金,000002.SZ,2020-11-30,2020-11-01,万科A
7015,吕若晨,肉制品,中金,000895.SZ,2020-11-30,2020-11-01,双汇发展
7016,何伟,空调,中金,000921.SZ,2020-11-30,2020-11-01,海信家电
7017,樊俊豪,化妆品制造及其他,中金,300132.SZ,2020-11-30,2020-11-01,青松股份
7018,李诗雯,通信网络设备及器件,中金,300502.SZ,2020-11-30,2020-11-01,新易盛
7019,樊俊豪,生活用纸,中金,300888.SZ,2020-11-30,2020-11-01,稳健医疗
7020,刘俊,水力发电,中金,600900.SH,2020-11-30,2020-11-01,长江电力
7021,丁宁,数字芯片设计,中金,603986.SH,2020-11-30,2020-11-01,兆易创新
7022,何伟,清洁小家电,中金,688169.SH,2020-11-30,2020-11-01,石头科技
7023,陶亦然,商用载货车,中信建投,000550.SZ,2020-11-30,2020-10-31,江铃汽车
7024,安雅泽,白酒,中信建投,000858.SZ,2020-11-30,2020-10-31,五粮液
7025,万炜,高速公路,中信建投,000885.SZ,2020-11-30,2020-10-31,城发环境
7026,高兴,高速公路,中信建投,000885.SZ,2020-11-30,2020-10-31,城发环境
7027,夏洲桐,广告媒体,中信建投,002027.SZ,2020-11-30,2020-10-31,分众传媒
7028,杨艾莉,广告媒体,中信建投,002027.SZ,2020-11-30,2020-10-31,分众传媒
7029,马晓东,房产租赁经纪,中信建投,002285.SZ,2020-11-30,2020-10-31,世联行
7030,孙金琦,水产饲料,中信建投,002311.SZ,2020-11-30,2020-10-31,海大集团
7031,阎贵成,消费电子零部件及组装,中信建投,002402.SZ,2020-11-30,2020-10-31,和而泰
7032,秦基栗,金属制品,中信建投,002438.SZ,2020-11-30,2020-10-31,江苏神通
7033,邓皓烛,金属制品,中信建投,002438.SZ,2020-11-30,2020-10-31,江苏神通
7034,邓胜,膜材料,中信建投,002585.SZ,2020-11-30,2020-10-31,双星新材
7035,郑勇,膜材料,中信建投,002585.SZ,2020-11-30,2020-10-31,双星新材
7036,张鹏,光伏电池组件,中信建投,300118.SZ,2020-11-30,2020-10-31,东方日升
7037,杨藻,光伏电池组件,中信建投,300118.SZ,2020-11-30,2020-10-31,东方日升
7038,王革,光伏电池组件,中信建投,300118.SZ,2020-11-30,2020-10-31,东方日升
7039,刘双锋,消费电子零部件及组装,中信建投,300433.SZ,2020-11-30,2020-10-31,蓝思科技
7040,石泽蕤,IT服务,中信建投,300496.SZ,2020-11-30,2020-10-31,中科创达
7041,史琨,医美耗材,中信建投,300896.SZ,2020-11-30,2020-10-31,爱美客
7042,吕娟,工程机械整机,中信建投,600031.SH,2020-11-30,2020-10-31,三一重工
7043,杨荣,股份制银行,中信建投,600036.SH,2020-11-30,2020-10-31,招商银行
7044,罗兴,特钢,中信建投,600399.SH,2020-11-30,2020-10-31,ST抚钢
7045,黎韬扬,风电整机,中信建投,600416.SH,2020-11-30,2020-10-31,*ST湘电
7046,邓天泽,农药,中信建投,600486.SH,2020-11-30,2020-10-31,扬农化工
7047,郑勇,农药,中信建投,600486.SH,2020-11-30,2020-10-31,扬农化工
7048,程似骐,汽车电子电气系统,中信建投,600699.SH,2020-11-30,2020-10-31,均胜电子
7049,赵然,保险,中信建投,601318.SH,2020-11-30,2020-10-31,中国平安
7050,吕娟,玻璃制造,中信建投,601636.SH,2020-11-30,2020-10-31,旗滨集团
7051,杨欣达,玻璃制造,中信建投,601636.SH,2020-11-30,2020-10-31,旗滨集团
7052,韩军,航运,中信建投,601919.SH,2020-11-30,2020-10-31,中远海控
7053,贺菊颖,医疗研发外包,中信建投,603259.SH,2020-11-30,2020-10-31,药明康德
7054,罗乾生,定制家居,中信建投,603801.SH,2020-11-30,2020-10-31,志邦家居
7055,秦基栗,其他专用设备,中信建投,603855.SH,2020-11-30,2020-10-31,华荣股份
7056,赵旭翔,住宅开发,国金证券,000002.SZ,2020-11-30,2020-11-01,万科A
7057,刘宸倩,白酒,国金证券,000858.SZ,2020-11-30,2020-11-01,五粮液
7058,樊志远,消费电子零部件及组装,国金证券,002241.SZ,2020-11-30,2020-11-01,歌尔股份
7059,丁士涛,防水材料,国金证券,002271.SZ,2020-11-30,2020-11-01,东方雨虹
7060,刘宸倩,白酒,国金证券,002304.SZ,2020-11-30,2020-11-01,洋河股份
7061,樊志远,消费电子零部件及组装,国金证券,002475.SZ,2020-11-30,2020-11-01,立讯精密
7062,杨晓峰,视频媒体,国金证券,300413.SZ,2020-11-30,2020-11-01,芒果超媒
7063,丁士涛,水泥制造,国金证券,600801.SH,2020-11-30,2020-11-01,华新水泥
7064,丁士涛,黄金,国金证券,600988.SH,2020-11-30,2020-11-01,赤峰黄金
7065,陈屹,有机硅,国金证券,603155.SH,2020-11-30,2020-11-01,新亚强
7066,赵可,住宅开发,招商证券,000002.SZ,2020-11-30,2020-11-01,万科A
7067,陈东飞,空调,招商证券,000333.SZ,2020-11-30,2020-11-01,美的集团
7068,许菲菲,原料药,招商证券,000739.SZ,2020-11-30,2020-11-01,普洛药业
7069,杨勇胜,白酒,招商证券,000858.SZ,2020-11-30,2020-11-01,五粮液
7070,陈东飞,空调,招商证券,000921.SZ,2020-11-30,2020-11-01,海信家电
7071,刘玉萍,其他计算机设备,招商证券,000997.SZ,2020-11-30,2020-11-01,新大陆
7072,王超,航空装备,招商证券,002013.SZ,2020-11-30,2020-11-01,中航机电
7073,顾佳,广告媒体,招商证券,002027.SZ,2020-11-30,2020-11-01,分众传媒
7074,郑恺,大宗用纸,招商证券,002078.SZ,2020-11-30,2020-11-01,太阳纸业
7075,苏宝亮,快递,招商证券,002352.SZ,2020-11-30,2020-11-01,顺丰控股
7076,郑晓刚,管材,招商证券,002372.SZ,2020-11-30,2020-11-01,伟星新材
7077,鄢凡,消费电子零部件及组装,招商证券,002475.SZ,2020-11-30,2020-11-01,立讯精密
7078,游家训,电池化学品,招商证券,002709.SZ,2020-11-30,2020-11-01,天赐材料
7079,朱纯阳,环保设备,招商证券,300137.SZ,2020-11-30,2020-11-01,先河环保
7080,余俊,通信网络设备及器件,招商证券,300394.SZ,2020-11-30,2020-11-01,天孚通信
7081,顾佳,视频媒体,招商证券,300413.SZ,2020-11-30,2020-11-01,芒果超媒
7082,宁浮洁,跨境电商,招商证券,300464.SZ,2020-11-30,2020-11-01,星徽精密
7083,刘荣,工程机械整机,招商证券,600031.SH,2020-11-30,2020-11-01,三一重工
7084,李秀敏,酒店,招商证券,600258.SH,2020-11-30,2020-11-01,首旅酒店
7085,刘丽,品牌化妆品,招商证券,600315.SH,2020-11-30,2020-11-01,上海家化
7086,赵可,住宅开发,招商证券,600383.SH,2020-11-30,2020-11-01,金地集团
7087,游家训,硅料硅片,招商证券,600438.SH,2020-11-30,2020-11-01,通威股份
7088,刘文平,其他小金属,招商证券,600456.SH,2020-11-30,2020-11-01,宝钛股份
7089,周铮,农药,招商证券,600486.SH,2020-11-30,2020-11-01,扬农化工
7090,杨勇胜,白酒,招商证券,600519.SH,2020-11-30,2020-11-01,贵州茅台
7091,刘玉萍,横向通用软件,招商证券,600588.SH,2020-11-30,2020-11-01,用友网络
7092,郑恺,钟表珠宝,招商证券,600612.SH,2020-11-30,2020-11-01,老凤祥
7093,汪刘胜,车身附件及饰件,招商证券,600660.SH,2020-11-30,2020-11-01,福耀玻璃
7094,刘文平,钴,招商证券,600711.SH,2020-11-30,2020-11-01,盛屯矿业
7095,宁浮洁,多业态零售,招商证券,600729.SH,2020-11-30,2020-11-01,重庆百货
7096,王超,航空装备,招商证券,600760.SH,2020-11-30,2020-11-01,中航沈飞
7097,苏宝亮,航空运输,招商证券,601021.SH,2020-11-30,2020-11-01,春秋航空
7098,李秀敏,旅游零售,招商证券,601888.SH,2020-11-30,2020-11-01,中国中免
7099,董瑞斌,摩托车,招商证券,603129.SH,2020-11-30,2020-11-01,春风动力
7100,刘荣,工程机械整机,招商证券,603298.SH,2020-11-30,2020-11-01,杭叉集团
7101,董瑞斌,其他塑料制品,招商证券,603330.SH,2020-11-30,2020-11-01,上海天洋
7102,郑晓刚,涂料,招商证券,603378.SH,2020-11-30,2020-11-01,亚士创能
7103,汪刘胜,底盘与发动机系统,招商证券,603596.SH,2020-11-30,2020-11-01,伯特利
7104,刘丽,品牌化妆品,招商证券,603605.SH,2020-11-30,2020-11-01,珀莱雅
7105,周铮,其他化学制品,招商证券,603867.SH,2020-11-30,2020-11-01,新化股份
7106,许菲菲,医疗耗材,招商证券,688029.SH,2020-11-30,2020-11-01,南微医学
7107,洪吉然,空调,财通证券,000651.SZ,2020-11-30,2020-10-31,格力电器
7108,彭勇,车身附件及饰件,财通证券,002048.SZ,2020-11-30,2020-10-31,宁波华翔
7109,龚斯闻,光伏电池组件,财通证券,002459.SZ,2020-11-30,2020-10-31,晶澳科技
7110,李帅华,其他小金属,财通证券,002738.SZ,2020-11-30,2020-10-31,中矿资源
7111,张文录,化学制剂,财通证券,300233.SZ,2020-11-30,2020-10-31,金城医药
7112,龚斯闻,锂电池,财通证券,300750.SZ,2020-11-30,2020-10-31,宁德时代
7113,彭勇,综合乘用车,财通证券,600104.SH,2020-11-30,2020-10-31,上汽集团
7114,蒋高振,印制电路板,浙商证券,002938.SZ,2020-11-30,2020-10-30,鹏鼎控股
7115,孙建,医疗研发外包,浙商证券,300725.SZ,2020-11-30,2020-10-30,药石科技
7116,李丹,机场,浙商证券,600009.SH,2020-11-30,2020-10-30,上海机场
7117,匡培钦,高速公路,浙商证券,600350.SH,2020-11-30,2020-10-30,山东高速
7118,陈煜,氮肥,浙商证券,600426.SH,2020-11-30,2020-10-30,华鲁恒升
7119,王华君,地面兵装,浙商证券,600967.SH,2020-11-30,2020-10-30,内蒙一机
7120,邱世梁,地面兵装,浙商证券,600967.SH,2020-11-30,2020-10-30,内蒙一机
7121,梁凤洁,股份制银行,浙商证券,601166.SH,2020-11-30,2020-10-30,兴业银行
7122,邱冠华,股份制银行,浙商证券,601166.SH,2020-11-30,2020-10-30,兴业银行
7123,刘文婷,综合乘用车,浙商证券,601633.SH,2020-11-30,2020-10-30,长城汽车
7124,王华君,光伏加工设备,浙商证券,603185.SH,2020-11-30,2020-10-30,上机数控
7125,邱世梁,光伏加工设备,浙商证券,603185.SH,2020-11-30,2020-10-30,上机数控
7126,傅欣璐,消费电子零部件及组装,川财证券,002241.SZ,2020-11-30,2020-10-28,歌尔股份
7127,张天楠,锂电池,川财证券,002245.SZ,2020-11-30,2020-10-28,澳洋顺昌
7128,白竣天,磷肥及磷化工,川财证券,002312.SZ,2020-11-30,2020-10-28,三泰控股
7129,孙灿,金属制品,川财证券,300260.SZ,2020-11-30,2020-10-28,新莱应材
7130,黄博,电池化学品,川财证券,300769.SZ,2020-11-30,2020-10-28,德方纳米
7131,白竣天,氟化工,川财证券,600378.SH,2020-11-30,2020-10-28,昊华科技
7132,黄昱颖,铜,川财证券,601899.SH,2020-11-30,2020-10-28,紫金矿业
7133,孙灿,其他通用设备,川财证券,603131.SH,2020-11-30,2020-10-28,上海沪工
7134,黄心如,体外诊断,川财证券,603387.SH,2020-11-30,2020-10-28,基蛋生物
7135,许惠敏,非金属材料,川财证券,603612.SH,2020-11-30,2020-10-28,索通发展
7136,王敏君,厨房电器,西部证券,002508.SZ,2020-11-30,2020-10-31,老板电器
7137,李梦园,疫苗,西部证券,300122.SZ,2020-11-30,2020-10-31,智飞生物
7138,王冠桥,锂电池,西部证券,300750.SZ,2020-11-30,2020-10-31,宁德时代
7139,刘菲,品牌消费电子,西部证券,300866.SZ,2020-11-30,2020-10-31,安克创新
7140,王冠桥,综合乘用车,西部证券,601633.SH,2020-11-30,2020-10-31,长城汽车
7141,杨敬梅,光伏辅材,西部证券,603806.SH,2020-11-30,2020-10-31,福斯特
7142,刘菲,定制家居,西部证券,603833.SH,2020-11-30,2020-10-31,欧派家居
7143,兰飞,数字芯片设计,西部证券,688099.SH,2020-11-30,2020-10-31,晶晨股份
7144,张骥,航空装备,西部证券,688122.SH,2020-11-30,2020-10-31,西部超导
7145,陈立,住宅开发,中泰证券,000002.SZ,2020-11-30,2020-11-01,万科A
7146,江琦,其他生物制品,中泰证券,000661.SZ,2020-11-30,2020-11-01,长春高新
7147,冯胜,其他专用设备,中泰证券,002757.SZ,2020-11-30,2020-11-01,南兴股份
7148,张欣,模拟芯片设计,中泰证券,300661.SZ,2020-11-30,2020-11-01,圣邦股份
7149,戴志锋,股份制银行,中泰证券,600036.SH,2020-11-30,2020-11-01,招商银行
7150,陈宁玉,IT服务,中泰证券,600845.SH,2020-11-30,2020-11-01,宝信软件
7151,陈晨,焦煤,中泰证券,600985.SH,2020-11-30,2020-11-01,淮北矿业
7152,苏晨,光伏电池组件,中泰证券,601012.SH,2020-11-30,2020-11-01,隆基股份
7153,郭美鑫,成品家居,中泰证券,603661.SH,2020-11-30,2020-11-01,恒林股份
7154,李聪,军工电子,中泰证券,688002.SH,2020-11-30,2020-11-01,睿创微纳
7155,胡杨,军工电子,中泰证券,688002.SH,2020-11-30,2020-11-01,睿创微纳
7156,胡剑,面板,华泰证券,000725.SZ,2020-11-30,2020-10-29,京东方A
7157,沈晓峰,快递,华泰证券,002352.SZ,2020-11-30,2020-10-29,顺丰控股
7158,杨天明,肉制品,华泰证券,002726.SZ,2020-11-30,2020-10-29,龙大肉食
7159,黄斌,电池化学品,华泰证券,300037.SZ,2020-11-30,2020-10-29,新宙邦
7160,王林,IT服务,华泰证券,300738.SZ,2020-11-30,2020-10-29,奥飞数据
7161,邱瀚萱,板材,华泰证券,600019.SH,2020-11-30,2020-10-29,宝钢股份
7162,林寰宇,冰洗,华泰证券,600690.SH,2020-11-30,2020-10-29,海尔智家
7163,沈娟,农商行,华泰证券,601128.SH,2020-11-30,2020-10-29,常熟银行
7164,沈娟,保险,华泰证券,601601.SH,2020-11-30,2020-10-29,中国太保
7165,代雯,原料药,华泰证券,603520.SH,2020-11-30,2020-10-29,司太立
7166,张春娥,住宅开发,天风证券,000002.SZ,2020-11-30,2020-10-30,万科A
7167,陈天诚,住宅开发,天风证券,000002.SZ,2020-11-30,2020-10-30,万科A
7168,李鲁靖,军工电子,天风证券,000547.SZ,2020-11-30,2020-10-30,航天发展
7169,许利天,军工电子,天风证券,000547.SZ,2020-11-30,2020-10-30,航天发展
7170,邹润芳,军工电子,天风证券,000547.SZ,2020-11-30,2020-10-30,航天发展
7171,刘畅,白酒,天风证券,000568.SZ,2020-11-30,2020-10-30,泸州老窖
7172,张健,面板,天风证券,000725.SZ,2020-11-30,2020-10-30,京东方A
7173,潘暕,面板,天风证券,000725.SZ,2020-11-30,2020-10-30,京东方A
7174,蔡雯娟,空调,天风证券,000921.SZ,2020-11-30,2020-10-30,海信家电
7175,杨阳,环保设备,天风证券,000967.SZ,2020-11-30,2020-10-30,盈峰环境
7176,郭丽丽,环保设备,天风证券,000967.SZ,2020-11-30,2020-10-30,盈峰环境
7177,靳晓雪,环保设备,天风证券,000967.SZ,2020-11-30,2020-10-30,盈峰环境
7178,唐海清,消费电子零部件及组装,天风证券,002139.SZ,2020-11-30,2020-10-30,拓邦股份
7179,容志能,消费电子零部件及组装,天风证券,002139.SZ,2020-11-30,2020-10-30,拓邦股份
7180,潘暕,消费电子零部件及组装,天风证券,002139.SZ,2020-11-30,2020-10-30,拓邦股份
7181,王俊贤,消费电子零部件及组装,天风证券,002139.SZ,2020-11-30,2020-10-30,拓邦股份
7182,王奕红,消费电子零部件及组装,天风证券,002139.SZ,2020-11-30,2020-10-30,拓邦股份
7183,郑薇,中药,天风证券,002317.SZ,2020-11-30,2020-10-30,众生药业
7184,唐海清,其他电源设备,天风证券,002335.SZ,2020-11-30,2020-10-30,科华数据
7185,容志能,其他电源设备,天风证券,002335.SZ,2020-11-30,2020-10-30,科华数据
7186,林竑皓,其他电源设备,天风证券,002335.SZ,2020-11-30,2020-10-30,科华数据
7187,王奕红,其他电源设备,天风证券,002335.SZ,2020-11-30,2020-10-30,科华数据
7188,马妍,其他电源设备,天风证券,002335.SZ,2020-11-30,2020-10-30,科华数据
7189,李鲁靖,消费电子零部件及组装,天风证券,002402.SZ,2020-11-30,2020-10-30,和而泰
7190,许利天,消费电子零部件及组装,天风证券,002402.SZ,2020-11-30,2020-10-30,和而泰
7191,邹润芳,消费电子零部件及组装,天风证券,002402.SZ,2020-11-30,2020-10-30,和而泰
7192,刘子栋,炼油化工,天风证券,002493.SZ,2020-11-30,2020-10-30,荣盛石化
7193,张樨樨,炼油化工,天风证券,002493.SZ,2020-11-30,2020-10-30,荣盛石化
7194,郑小兵,炼油化工,天风证券,002493.SZ,2020-11-30,2020-10-30,荣盛石化
7195,刘佳昆,生活用纸,天风证券,002511.SZ,2020-11-30,2020-10-30,中顺洁柔
7196,范张翔,生活用纸,天风证券,002511.SZ,2020-11-30,2020-10-30,中顺洁柔
7197,李华丰,其他家电,天风证券,002614.SZ,2020-11-30,2020-10-30,奥佳华
7198,郑薇,其他家电,天风证券,002614.SZ,2020-11-30,2020-10-30,奥佳华
7199,邹润芳,锂电池,天风证券,300014.SZ,2020-11-30,2020-10-30,亿纬锂能
7200,吴立,种子,天风证券,300087.SZ,2020-11-30,2020-10-30,荃银高科
7201,潘海洋,疫苗,天风证券,300122.SZ,2020-11-30,2020-10-30,智飞生物
7202,郑薇,疫苗,天风证券,300122.SZ,2020-11-30,2020-10-30,智飞生物
7203,张爽,视频媒体,天风证券,300413.SZ,2020-11-30,2020-10-30,芒果超媒
7204,文浩,视频媒体,天风证券,300413.SZ,2020-11-30,2020-10-30,芒果超媒
7205,李华丰,防水材料,天风证券,300737.SZ,2020-11-30,2020-10-30,科顺股份
7206,刘章明,电商服务,天风证券,300792.SZ,2020-11-30,2020-10-30,壹网壹创
7207,文浩,电商服务,天风证券,300792.SZ,2020-11-30,2020-10-30,壹网壹创
7208,唐海清,综合,天风证券,600070.SH,2020-11-30,2020-10-30,浙江富润
7209,姜佳汛,综合,天风证券,600070.SH,2020-11-30,2020-10-30,浙江富润
7210,文浩,综合,天风证券,600070.SH,2020-11-30,2020-10-30,浙江富润
7211,范张翔,综合,天风证券,600070.SH,2020-11-30,2020-10-30,浙江富润
7212,杨阳,热力服务,天风证券,600167.SH,2020-11-30,2020-10-30,联美控股
7213,郭丽丽,热力服务,天风证券,600167.SH,2020-11-30,2020-10-30,联美控股
7214,靳晓雪,热力服务,天风证券,600167.SH,2020-11-30,2020-10-30,联美控股
7215,刘章明,商业物业经营,天风证券,600415.SH,2020-11-30,2020-10-30,小商品城
7216,吴立,硅料硅片,天风证券,600438.SH,2020-11-30,2020-10-30,通威股份
7217,王纪斌,硅料硅片,天风证券,600438.SH,2020-11-30,2020-10-30,通威股份
7218,陈潇,硅料硅片,天风证券,600438.SH,2020-11-30,2020-10-30,通威股份
7219,马妍,硅料硅片,天风证券,600438.SH,2020-11-30,2020-10-30,通威股份
7220,刘章明,营销代理,天风证券,600556.SH,2020-11-30,2020-10-30,天下秀
7221,娄周鑫,车身附件及饰件,天风证券,600741.SH,2020-11-30,2020-10-30,华域汽车
7222,邓学,车身附件及饰件,天风证券,600741.SH,2020-11-30,2020-10-30,华域汽车
7223,刘章明,百货,天风证券,600859.SH,2020-11-30,2020-10-30,王府井
7224,廖志明,股份制银行,天风证券,601166.SH,2020-11-30,2020-10-30,兴业银行
7225,夏昌盛,保险,天风证券,601601.SH,2020-11-30,2020-10-30,中国太保
7226,邓学,车身附件及饰件,天风证券,603035.SH,2020-11-30,2020-10-30,常熟汽饰
7227,陆嘉敏,车身附件及饰件,天风证券,603035.SH,2020-11-30,2020-10-30,常熟汽饰
7228,郑薇,线下药店,天风证券,603233.SH,2020-11-30,2020-10-30,大参林
7229,孙海洋,非运动服装,天风证券,603587.SH,2020-11-30,2020-10-30,地素时尚
7230,范张翔,非运动服装,天风证券,603587.SH,2020-11-30,2020-10-30,地素时尚
7231,文浩,综合电商,天风证券,603613.SH,2020-11-30,2020-10-30,国联股份
